customer_id,age,gender,employment_type,annual_income,credit_score,credit_segment,income_segment,income_in_months
28968,43,Male,Self-Employed,736000.0,782.0,Excellent,Medium,61333.333333333336
28969,31,Male,Self-Employed,366000.0,367.0,Poor,Low,30500.0
28970,49,Female,Salaried,986000.0,567.0,Poor,High,82166.66666666667
28971,28,Female,Salaried,601000.0,336.0,Poor,Medium,50083.333333333336
28972,55,Male,Self-Employed,460000.0,696.0,Good,Medium,38333.333333333336
28973,33,Male,Salaried,855000.0,526.0,Poor,High,71250.0
28974,39,Male,Salaried,628000.0,509.0,Poor,Medium,52333.333333333336
28975,64,Female,Unemployed,546000.0,418.0,Poor,Medium,45500.0
28976,33,Male,Salaried,930000.0,490.0,Poor,High,77500.0
28977,30,Male,Unemployed,654000.0,658.0,Good,Medium,54500.0
28978,29,Female,Self-Employed,745000.0,629.0,Fair,Medium,62083.333333333336
28979,35,Female,Salaried,579000.0,355.0,Poor,Medium,48250.0
28980,46,Female,Salaried,346000.0,805.0,Excellent,Low,28833.333333333332
28981,35,Female,Self-Employed,547000.0,650.0,Good,Medium,45583.333333333336
28982,63,Male,Salaried,272000.0,563.0,Poor,Low,22666.666666666668
28983,19,Female,Salaried,902000.0,345.0,Poor,High,75166.66666666667
28984,19,Female,Self-Employed,365000.0,348.0,Poor,Low,30416.666666666668
28985,20,Female,Salaried,982000.0,498.0,Poor,High,81833.33333333333
28986,46,Male,Salaried,550000.0,421.0,Poor,Medium,45833.333333333336
28987,25,Male,Salaried,472000.0,643.0,Fair,Medium,39333.333333333336
28988,28,Male,Unemployed,898000.0,349.0,Poor,High,74833.33333333333
28989,29,Female,Salaried,1132000.0,817.0,Excellent,High,94333.33333333333
28990,49,Male,Self-Employed,718000.0,470.0,Poor,Medium,59833.333333333336
28991,21,Female,Salaried,758000.0,538.0,Poor,Medium,63166.666666666664
28992,26,Male,Self-Employed,695000.0,333.0,Poor,Medium,57916.666666666664
28993,41,Male,Salaried,487000.0,539.0,Poor,Medium,40583.333333333336
28994,66,Female,Salaried,780000.0,798.0,Excellent,Medium,65000.0
28995,33,Female,Salaried,484000.0,519.0,Poor,Medium,40333.333333333336
28996,34,Male,Salaried,601000.0,322.0,Poor,Medium,50083.333333333336
28997,64,Female,Salaried,169000.0,846.0,Excellent,Low,14083.333333333334
28998,69,Female,Salaried,945000.0,339.0,Poor,High,78750.0
28999,39,Male,Self-Employed,406000.0,747.0,Excellent,Medium,33833.333333333336
29000,24,Female,Salaried,306000.0,402.0,Poor,Low,25500.0
29001,27,Male,Salaried,706000.0,406.0,Poor,Medium,58833.333333333336
29002,46,Female,Self-Employed,627000.0,533.0,Poor,Medium,52250.0
29003,53,Male,Salaried,484000.0,367.0,Poor,Medium,40333.333333333336
29004,41,Male,Unemployed,427000.0,834.0,Excellent,Medium,35583.333333333336
29005,63,Male,Salaried,313000.0,788.0,Excellent,Low,26083.333333333332
29006,31,Male,Salaried,782000.0,630.0,Fair,Medium,65166.666666666664
29007,31,Male,Salaried,643000.0,602.0,Fair,Medium,53583.333333333336
29008,42,Female,Unemployed,851000.0,383.0,Poor,High,70916.66666666667
29009,63,Female,Salaried,762000.0,712.0,Good,Medium,63500.0
29010,39,Male,Self-Employed,601000.0,789.0,Excellent,Medium,50083.333333333336
29011,69,Male,Unemployed,406000.0,406.0,Poor,Medium,33833.333333333336
29012,67,Male,Salaried,1086000.0,618.0,Fair,High,90500.0
29013,64,Male,Salaried,375000.0,351.0,Poor,Low,31250.0
29014,40,Male,Salaried,692000.0,421.0,Poor,Medium,57666.666666666664
29015,49,Male,Self-Employed,996000.0,737.0,Excellent,High,83000.0
29016,43,Female,Self-Employed,885000.0,582.0,Fair,High,73750.0
29017,68,Male,Salaried,762000.0,643.0,Fair,Medium,63500.0
29018,44,Male,Self-Employed,373000.0,733.0,Excellent,Low,31083.333333333332
29019,62,Male,Salaried,1149000.0,575.0,Fair,High,95750.0
29020,29,Male,Salaried,523000.0,863.0,Excellent,Medium,43583.333333333336
29021,36,Male,Salaried,246000.0,555.0,Poor,Low,20500.0
29022,36,Female,Salaried,722000.0,875.0,Excellent,Medium,60166.666666666664
29023,69,Female,Unemployed,601000.0,794.0,Excellent,Medium,50083.333333333336
29024,51,Male,Self-Employed,436000.0,533.0,Poor,Medium,36333.333333333336
29025,49,Male,Self-Employed,231000.0,743.0,Excellent,Low,19250.0
29026,46,Male,Salaried,987000.0,461.0,Poor,High,82250.0
29027,38,Male,Self-Employed,924000.0,340.0,Poor,High,77000.0
29028,52,Male,Self-Employed,114000.0,737.0,Excellent,Low,9500.0
29029,59,Female,Salaried,891000.0,396.0,Poor,High,74250.0
29030,22,Female,Salaried,597000.0,383.0,Poor,Medium,49750.0
29031,29,Female,Unemployed,235000.0,564.0,Poor,Low,19583.333333333332
29032,24,Male,Salaried,507000.0,853.0,Excellent,Medium,42250.0
29033,58,Female,Self-Employed,784000.0,862.0,Excellent,Medium,65333.333333333336
29034,19,Male,Unemployed,207000.0,661.0,Good,Low,17250.0
29035,42,Female,Salaried,531000.0,852.0,Excellent,Medium,44250.0
29036,27,Male,Salaried,137000.0,608.0,Fair,Low,11416.666666666666
29037,55,Male,Salaried,561000.0,602.0,Fair,Medium,46750.0
29038,61,Male,Salaried,484000.0,595.0,Fair,Medium,40333.333333333336
29039,23,Male,Salaried,908000.0,421.0,Poor,High,75666.66666666667
29040,44,Female,Salaried,709000.0,532.0,Poor,Medium,59083.333333333336
29041,52,Male,Self-Employed,448000.0,604.0,Fair,Medium,37333.333333333336
29042,27,Female,Salaried,601000.0,602.0,Fair,Medium,50083.333333333336
29043,26,Female,Salaried,1091000.0,714.0,Good,High,90916.66666666667
29044,37,Female,Salaried,615000.0,873.0,Excellent,Medium,51250.0
29045,54,Female,Salaried,407000.0,379.0,Poor,Medium,33916.666666666664
29046,52,Male,Salaried,579000.0,687.0,Good,Medium,48250.0
29047,54,Male,Self-Employed,1034000.0,408.0,Poor,High,86166.66666666667
29048,57,Male,Self-Employed,716000.0,484.0,Poor,Medium,59666.666666666664
29049,25,Male,Salaried,924000.0,398.0,Poor,High,77000.0
29050,63,Female,Salaried,344000.0,824.0,Excellent,Low,28666.666666666668
29051,48,Female,Salaried,653000.0,602.0,Fair,Medium,54416.666666666664
29052,66,Female,Salaried,601000.0,602.0,Fair,Medium,50083.333333333336
29053,60,Male,Salaried,1040000.0,309.0,Poor,High,86666.66666666667
29054,33,Female,Salaried,601000.0,759.0,Excellent,Medium,50083.333333333336
29055,45,Male,Salaried,839000.0,602.0,Fair,High,69916.66666666667
29056,23,Male,Self-Employed,549000.0,509.0,Poor,Medium,45750.0
29057,49,Female,Salaried,1060000.0,614.0,Fair,High,88333.33333333333
29058,45,Male,Salaried,515000.0,715.0,Good,Medium,42916.666666666664
29059,28,Female,Salaried,882000.0,321.0,Poor,High,73500.0
29060,59,Female,Salaried,1135000.0,332.0,Poor,High,94583.33333333333
29061,40,Female,Self-Employed,906000.0,309.0,Poor,High,75500.0
29062,47,Male,Self-Employed,705000.0,485.0,Poor,Medium,58750.0
29063,26,Other,Salaried,149000.0,627.0,Fair,Low,12416.666666666666
29064,45,Male,Salaried,955000.0,689.0,Good,High,79583.33333333333
29065,41,Male,Unemployed,601000.0,342.0,Poor,Medium,50083.333333333336
29066,45,Male,Salaried,442000.0,463.0,Poor,Medium,36833.333333333336
29067,41,Male,Self-Employed,654000.0,435.0,Poor,Medium,54500.0
29068,32,Other,Salaried,576000.0,372.0,Poor,Medium,48000.0
29069,56,Female,Salaried,939000.0,770.0,Excellent,High,78250.0
29070,67,Female,Unemployed,72000.0,814.0,Excellent,Low,6000.0
29071,50,Male,Self-Employed,584000.0,755.0,Excellent,Medium,48666.666666666664
29072,64,Female,Salaried,497000.0,782.0,Excellent,Medium,41416.666666666664
29073,51,Male,Unemployed,520000.0,351.0,Poor,Medium,43333.333333333336
29074,39,Male,Salaried,1483000.0,406.0,Poor,High,123583.33333333333
29075,46,Female,Self-Employed,601000.0,386.0,Poor,Medium,50083.333333333336
29076,51,Female,Salaried,450000.0,757.0,Excellent,Medium,37500.0
29077,59,Male,Salaried,1189000.0,877.0,Excellent,High,99083.33333333333
29078,69,Female,Salaried,298000.0,456.0,Poor,Low,24833.333333333332
29079,64,Female,Salaried,945000.0,722.0,Excellent,High,78750.0
29080,27,Male,Unemployed,601000.0,648.0,Fair,Medium,50083.333333333336
29081,68,Female,Salaried,837000.0,377.0,Poor,High,69750.0
29082,62,Female,Unemployed,431000.0,885.0,Excellent,Medium,35916.666666666664
29083,47,Female,Salaried,613000.0,602.0,Fair,Medium,51083.333333333336
29084,28,Male,Salaried,793000.0,814.0,Excellent,Medium,66083.33333333333
29085,51,Female,Unemployed,692000.0,364.0,Poor,Medium,57666.666666666664
29086,38,Male,Self-Employed,659000.0,584.0,Fair,Medium,54916.666666666664
29087,30,Female,Salaried,1152000.0,535.0,Poor,High,96000.0
29088,42,Male,Salaried,191000.0,325.0,Poor,Low,15916.666666666666
29089,38,Male,Salaried,672000.0,804.0,Excellent,Medium,56000.0
29090,18,Female,Self-Employed,1126000.0,602.0,Fair,High,93833.33333333333
29091,22,Male,Salaried,739000.0,649.0,Fair,Medium,61583.333333333336
29092,39,Female,Self-Employed,339000.0,476.0,Poor,Low,28250.0
29093,24,Female,Salaried,709000.0,354.0,Poor,Medium,59083.333333333336
29094,30,Male,Salaried,1240000.0,440.0,Poor,High,103333.33333333333
29095,62,Male,Self-Employed,166000.0,550.0,Poor,Low,13833.333333333334
29096,69,Female,Unemployed,412000.0,559.0,Poor,Medium,34333.333333333336
29097,40,Female,Salaried,640000.0,689.0,Good,Medium,53333.333333333336
29098,38,Male,Self-Employed,951000.0,540.0,Poor,High,79250.0
29099,23,Male,Unemployed,730000.0,424.0,Poor,Medium,60833.333333333336
29100,37,Female,Self-Employed,1085000.0,554.0,Poor,High,90416.66666666667
29101,29,Female,Self-Employed,621000.0,361.0,Poor,Medium,51750.0
29102,57,Female,Salaried,683000.0,332.0,Poor,Medium,56916.666666666664
29103,26,Female,Unemployed,582000.0,310.0,Poor,Medium,48500.0
29104,67,Female,Self-Employed,466000.0,309.0,Poor,Medium,38833.333333333336
29105,45,Male,Salaried,777000.0,635.0,Fair,Medium,64750.0
29106,28,Male,Salaried,727000.0,323.0,Poor,Medium,60583.333333333336
29107,69,Male,Unemployed,773000.0,465.0,Poor,Medium,64416.666666666664
29108,49,Other,Salaried,963000.0,345.0,Poor,High,80250.0
29109,28,Female,Salaried,557000.0,822.0,Excellent,Medium,46416.666666666664
29110,41,Male,Salaried,569000.0,498.0,Poor,Medium,47416.666666666664
29111,32,Female,Salaried,831000.0,811.0,Excellent,High,69250.0
29112,58,Male,Unemployed,24000.0,671.0,Good,Low,2000.0
29113,52,Female,Salaried,151000.0,634.0,Fair,Low,12583.333333333334
29114,34,Male,Self-Employed,1021000.0,861.0,Excellent,High,85083.33333333333
29115,42,Female,Salaried,310000.0,695.0,Good,Low,25833.333333333332
29116,66,Male,Unemployed,632000.0,755.0,Excellent,Medium,52666.666666666664
29117,52,Female,Unemployed,693000.0,528.0,Poor,Medium,57750.0
29118,36,Male,Unemployed,922000.0,446.0,Poor,High,76833.33333333333
29119,58,Male,Salaried,429000.0,897.0,Excellent,Medium,35750.0
29120,48,Female,Salaried,799000.0,624.0,Fair,Medium,66583.33333333333
29121,34,Female,Self-Employed,354000.0,349.0,Poor,Low,29500.0
29122,67,Male,Self-Employed,418000.0,528.0,Poor,Medium,34833.333333333336
29123,40,Female,Self-Employed,460000.0,399.0,Poor,Medium,38333.333333333336
29124,64,Female,Salaried,492000.0,642.0,Fair,Medium,41000.0
29125,18,Male,Salaried,601000.0,706.0,Good,Medium,50083.333333333336
29126,27,Female,Self-Employed,550000.0,889.0,Excellent,Medium,45833.333333333336
29127,25,Female,Salaried,682000.0,848.0,Excellent,Medium,56833.333333333336
29128,59,Male,Self-Employed,896000.0,585.0,Fair,High,74666.66666666667
29129,43,Female,Salaried,255000.0,629.0,Fair,Low,21250.0
29130,51,Female,Salaried,235000.0,720.0,Excellent,Low,19583.333333333332
29131,36,Female,Salaried,315000.0,612.0,Fair,Low,26250.0
29132,31,Male,Self-Employed,628000.0,531.0,Poor,Medium,52333.333333333336
29133,25,Female,Salaried,765000.0,516.0,Poor,Medium,63750.0
29134,68,Female,Salaried,460000.0,891.0,Excellent,Medium,38333.333333333336
29135,18,Male,Self-Employed,1006000.0,377.0,Poor,High,83833.33333333333
29136,65,Female,Salaried,601000.0,502.0,Poor,Medium,50083.333333333336
29137,42,Male,Self-Employed,710000.0,654.0,Good,Medium,59166.666666666664
29138,41,Male,Unemployed,881000.0,602.0,Fair,High,73416.66666666667
29139,64,Female,Salaried,893000.0,328.0,Poor,High,74416.66666666667
29140,37,Male,Unemployed,757000.0,875.0,Excellent,Medium,63083.333333333336
29141,47,Male,Salaried,198000.0,672.0,Good,Low,16500.0
29142,22,Male,Salaried,1333000.0,628.0,Fair,High,111083.33333333333
29143,20,Male,Salaried,371000.0,545.0,Poor,Low,30916.666666666668
29144,49,Female,Self-Employed,1062000.0,716.0,Good,High,88500.0
29145,34,Female,Salaried,55000.0,574.0,Fair,Low,4583.333333333333
29146,59,Male,Salaried,462000.0,819.0,Excellent,Medium,38500.0
29147,22,Female,Salaried,542000.0,682.0,Good,Medium,45166.666666666664
29148,28,Male,Salaried,924000.0,723.0,Excellent,High,77000.0
29149,55,Male,Salaried,783000.0,768.0,Excellent,Medium,65250.0
29150,21,Female,Salaried,799000.0,597.0,Fair,Medium,66583.33333333333
29151,56,Female,Salaried,1197000.0,603.0,Fair,High,99750.0
29152,36,Male,Salaried,1161000.0,471.0,Poor,High,96750.0
29153,56,Female,Self-Employed,899000.0,399.0,Poor,High,74916.66666666667
29154,63,Male,Unemployed,455000.0,544.0,Poor,Medium,37916.666666666664
29155,66,Female,Salaried,580000.0,390.0,Poor,Medium,48333.333333333336
29156,40,Male,Salaried,273000.0,657.0,Good,Low,22750.0
29157,34,Female,Salaried,844000.0,488.0,Poor,High,70333.33333333333
29158,30,Male,Self-Employed,367000.0,693.0,Good,Low,30583.333333333332
29159,44,Female,Salaried,498000.0,313.0,Poor,Medium,41500.0
29160,18,Female,Salaried,514000.0,828.0,Excellent,Medium,42833.333333333336
29161,19,Male,Salaried,680000.0,543.0,Poor,Medium,56666.666666666664
29162,35,Male,Salaried,536000.0,539.0,Poor,Medium,44666.666666666664
29163,53,Female,Unemployed,494000.0,602.0,Fair,Medium,41166.666666666664
29164,62,Male,Salaried,579000.0,522.0,Poor,Medium,48250.0
29165,50,Female,Self-Employed,825000.0,602.0,Fair,High,68750.0
29166,53,Female,Salaried,947000.0,621.0,Fair,High,78916.66666666667
29167,19,Male,Self-Employed,636000.0,785.0,Excellent,Medium,53000.0
29168,21,Female,Unemployed,598000.0,374.0,Poor,Medium,49833.333333333336
29169,33,Male,Salaried,586000.0,582.0,Fair,Medium,48833.333333333336
29170,21,Female,Salaried,30000.0,407.0,Poor,Low,2500.0
29171,26,Male,Self-Employed,710000.0,497.0,Poor,Medium,59166.666666666664
29172,66,Female,Unemployed,17000.0,510.0,Poor,Low,1416.6666666666667
29173,38,Male,Self-Employed,704000.0,700.0,Good,Medium,58666.666666666664
29174,40,Female,Salaried,1116000.0,602.0,Fair,High,93000.0
29175,69,Male,Self-Employed,332000.0,892.0,Excellent,Low,27666.666666666668
29176,19,Male,Salaried,249000.0,680.0,Good,Low,20750.0
29177,20,Male,Self-Employed,639000.0,606.0,Fair,Medium,53250.0
29178,40,Male,Salaried,201000.0,781.0,Excellent,Low,16750.0
29179,43,Male,Salaried,315000.0,544.0,Poor,Low,26250.0
29180,64,Male,Salaried,601000.0,322.0,Poor,Medium,50083.333333333336
29181,24,Male,Self-Employed,595000.0,868.0,Excellent,Medium,49583.333333333336
29182,53,Male,Unemployed,127000.0,467.0,Poor,Low,10583.333333333334
29183,61,Female,Self-Employed,940000.0,468.0,Poor,High,78333.33333333333
29184,50,Male,Salaried,405000.0,803.0,Excellent,Medium,33750.0
29185,66,Male,Salaried,1005000.0,529.0,Poor,High,83750.0
29186,53,Male,Self-Employed,343000.0,785.0,Excellent,Low,28583.333333333332
29187,21,Female,Salaried,907000.0,827.0,Excellent,High,75583.33333333333
29188,40,Male,Salaried,1209000.0,743.0,Excellent,High,100750.0
29189,42,Female,Salaried,697000.0,833.0,Excellent,Medium,58083.333333333336
29190,58,Other,Self-Employed,860000.0,673.0,Good,High,71666.66666666667
29191,43,Male,Salaried,587000.0,539.0,Poor,Medium,48916.666666666664
29192,45,Male,Self-Employed,809000.0,316.0,Poor,High,67416.66666666667
29193,45,Male,Salaried,601000.0,420.0,Poor,Medium,50083.333333333336
29194,38,Male,Self-Employed,163000.0,492.0,Poor,Low,13583.333333333334
29195,27,Male,Salaried,211000.0,874.0,Excellent,Low,17583.333333333332
29196,44,Other,Unemployed,143000.0,838.0,Excellent,Low,11916.666666666666
29197,68,Female,Self-Employed,993000.0,669.0,Good,High,82750.0
29198,68,Other,Self-Employed,328000.0,602.0,Fair,Low,27333.333333333332
29199,32,Male,Salaried,855000.0,486.0,Poor,High,71250.0
29200,34,Male,Self-Employed,1235000.0,308.0,Poor,High,102916.66666666667
29201,56,Male,Salaried,1210000.0,359.0,Poor,High,100833.33333333333
29202,52,Female,Salaried,390000.0,758.0,Excellent,Low,32500.0
29203,22,Female,Salaried,672000.0,629.0,Fair,Medium,56000.0
29204,33,Female,Salaried,712000.0,720.0,Excellent,Medium,59333.333333333336
29205,40,Male,Salaried,860000.0,304.0,Poor,High,71666.66666666667
29206,56,Male,Unemployed,230000.0,800.0,Excellent,Low,19166.666666666668
29207,65,Male,Salaried,1177000.0,532.0,Poor,High,98083.33333333333
29208,26,Female,Self-Employed,729000.0,680.0,Good,Medium,60750.0
29209,50,Female,Salaried,1438000.0,760.0,Excellent,High,119833.33333333333
29210,52,Female,Salaried,540000.0,453.0,Poor,Medium,45000.0
29211,57,Male,Salaried,787000.0,674.0,Good,Medium,65583.33333333333
29212,67,Female,Salaried,714000.0,684.0,Good,Medium,59500.0
29213,41,Female,Self-Employed,430000.0,797.0,Excellent,Medium,35833.333333333336
29214,41,Male,Salaried,329000.0,591.0,Fair,Low,27416.666666666668
29215,67,Male,Salaried,622000.0,733.0,Excellent,Medium,51833.333333333336
29216,41,Female,Salaried,69000.0,899.0,Excellent,Low,5750.0
29217,36,Male,Salaried,507000.0,602.0,Fair,Medium,42250.0
29218,56,Male,Self-Employed,950000.0,354.0,Poor,High,79166.66666666667
29219,42,Female,Self-Employed,385000.0,525.0,Poor,Low,32083.333333333332
29220,69,Male,Salaried,293000.0,390.0,Poor,Low,24416.666666666668
29221,48,Male,Self-Employed,601000.0,330.0,Poor,Medium,50083.333333333336
29222,55,Male,Salaried,457000.0,378.0,Poor,Medium,38083.333333333336
29223,42,Male,Salaried,400000.0,602.0,Fair,Medium,33333.333333333336
29224,44,Male,Unemployed,154000.0,430.0,Poor,Low,12833.333333333334
29225,49,Male,Salaried,601000.0,367.0,Poor,Medium,50083.333333333336
29226,28,Male,Salaried,1116000.0,426.0,Poor,High,93000.0
29227,22,Female,Unemployed,231000.0,764.0,Excellent,Low,19250.0
29228,61,Other,Self-Employed,460000.0,526.0,Poor,Medium,38333.333333333336
29229,50,Female,Self-Employed,784000.0,363.0,Poor,Medium,65333.333333333336
29230,36,Male,Salaried,1025000.0,859.0,Excellent,High,85416.66666666667
29231,60,Male,Self-Employed,218000.0,535.0,Poor,Low,18166.666666666668
29232,64,Male,Salaried,430000.0,825.0,Excellent,Medium,35833.333333333336
29233,33,Male,Salaried,925000.0,543.0,Poor,High,77083.33333333333
29234,52,Male,Salaried,958000.0,602.0,Fair,High,79833.33333333333
29235,28,Male,Self-Employed,26000.0,553.0,Poor,Low,2166.6666666666665
29236,28,Female,Self-Employed,411000.0,385.0,Poor,Medium,34250.0
29237,27,Female,Salaried,659000.0,840.0,Excellent,Medium,54916.666666666664
29238,51,Female,Salaried,717000.0,429.0,Poor,Medium,59750.0
29239,69,Other,Salaried,426000.0,735.0,Excellent,Medium,35500.0
29240,22,Male,Salaried,338000.0,435.0,Poor,Low,28166.666666666668
29241,40,Male,Salaried,518000.0,541.0,Poor,Medium,43166.666666666664
29242,42,Male,Salaried,726000.0,870.0,Excellent,Medium,60500.0
29243,46,Male,Self-Employed,80000.0,720.0,Excellent,Low,6666.666666666667
29244,57,Female,Self-Employed,119000.0,891.0,Excellent,Low,9916.666666666666
29245,30,Male,Self-Employed,696000.0,801.0,Excellent,Medium,58000.0
29246,64,Male,Salaried,646000.0,849.0,Excellent,Medium,53833.333333333336
29247,49,Male,Self-Employed,535000.0,562.0,Poor,Medium,44583.333333333336
29248,51,Male,Salaried,762000.0,602.0,Fair,Medium,63500.0
29249,29,Other,Salaried,764000.0,424.0,Poor,Medium,63666.666666666664
29250,41,Male,Unemployed,546000.0,874.0,Excellent,Medium,45500.0
29251,57,Other,Unemployed,541000.0,844.0,Excellent,Medium,45083.333333333336
29252,38,Male,Self-Employed,402000.0,776.0,Excellent,Medium,33500.0
29253,46,Male,Self-Employed,505000.0,793.0,Excellent,Medium,42083.333333333336
29254,68,Male,Self-Employed,628000.0,602.0,Fair,Medium,52333.333333333336
29255,40,Male,Self-Employed,683000.0,405.0,Poor,Medium,56916.666666666664
29256,50,Male,Salaried,37000.0,701.0,Good,Low,3083.3333333333335
29257,25,Female,Self-Employed,518000.0,543.0,Poor,Medium,43166.666666666664
29258,59,Male,Salaried,724000.0,433.0,Poor,Medium,60333.333333333336
29259,30,Female,Salaried,522000.0,855.0,Excellent,Medium,43500.0
29260,22,Female,Unemployed,1054000.0,704.0,Good,High,87833.33333333333
29261,58,Male,Salaried,520000.0,602.0,Fair,Medium,43333.333333333336
29262,27,Female,Salaried,599000.0,476.0,Poor,Medium,49916.666666666664
29263,31,Female,Salaried,801000.0,602.0,Fair,High,66750.0
29264,41,Female,Self-Employed,601000.0,596.0,Fair,Medium,50083.333333333336
29265,28,Male,Unemployed,1301000.0,365.0,Poor,High,108416.66666666667
29266,63,Male,Unemployed,511000.0,572.0,Fair,Medium,42583.333333333336
29267,20,Female,Salaried,125000.0,883.0,Excellent,Low,10416.666666666666
29268,46,Male,Salaried,195000.0,676.0,Good,Low,16250.0
29269,65,Male,Salaried,526000.0,609.0,Fair,Medium,43833.333333333336
29270,69,Male,Self-Employed,687000.0,797.0,Excellent,Medium,57250.0
29271,47,Male,Unemployed,375000.0,509.0,Poor,Low,31250.0
29272,66,Male,Salaried,976000.0,372.0,Poor,High,81333.33333333333
29273,54,Male,Self-Employed,845000.0,825.0,Excellent,High,70416.66666666667
29274,24,Male,Self-Employed,684000.0,582.0,Fair,Medium,57000.0
29275,34,Male,Unemployed,814000.0,514.0,Poor,High,67833.33333333333
29276,37,Male,Self-Employed,947000.0,602.0,Fair,High,78916.66666666667
29277,28,Female,Unemployed,442000.0,640.0,Fair,Medium,36833.333333333336
29278,61,Female,Salaried,614000.0,560.0,Poor,Medium,51166.666666666664
29279,42,Male,Self-Employed,244000.0,602.0,Fair,Low,20333.333333333332
29280,41,Male,Salaried,1276000.0,735.0,Excellent,High,106333.33333333333
29281,19,Male,Unemployed,447000.0,687.0,Good,Medium,37250.0
29282,44,Female,Salaried,1000.0,458.0,Poor,Low,83.33333333333333
29283,36,Female,Self-Employed,473000.0,602.0,Fair,Medium,39416.666666666664
29284,46,Male,Unemployed,464000.0,679.0,Good,Medium,38666.666666666664
29285,54,Female,Self-Employed,814000.0,521.0,Poor,High,67833.33333333333
29286,28,Male,Self-Employed,797000.0,516.0,Poor,Medium,66416.66666666667
29287,36,Male,Unemployed,852000.0,898.0,Excellent,High,71000.0
29288,45,Male,Salaried,565000.0,376.0,Poor,Medium,47083.333333333336
29289,56,Male,Salaried,601000.0,529.0,Poor,Medium,50083.333333333336
29290,38,Female,Unemployed,67000.0,484.0,Poor,Low,5583.333333333333
29291,43,Female,Salaried,506000.0,348.0,Poor,Medium,42166.666666666664
29292,39,Female,Salaried,1088000.0,801.0,Excellent,High,90666.66666666667
29293,23,Female,Salaried,1094000.0,875.0,Excellent,High,91166.66666666667
29294,28,Male,Self-Employed,369000.0,467.0,Poor,Low,30750.0
29295,31,Female,Salaried,577000.0,720.0,Excellent,Medium,48083.333333333336
29296,53,Male,Salaried,525000.0,349.0,Poor,Medium,43750.0
29297,57,Male,Self-Employed,162000.0,805.0,Excellent,Low,13500.0
29298,58,Female,Salaried,644000.0,487.0,Poor,Medium,53666.666666666664
29299,19,Other,Salaried,456000.0,656.0,Good,Medium,38000.0
29300,60,Male,Self-Employed,253000.0,876.0,Excellent,Low,21083.333333333332
29301,37,Male,Salaried,118000.0,847.0,Excellent,Low,9833.333333333334
29302,39,Male,Self-Employed,874000.0,507.0,Poor,High,72833.33333333333
29303,56,Female,Salaried,101000.0,481.0,Poor,Low,8416.666666666666
29304,21,Female,Unemployed,760000.0,873.0,Excellent,Medium,63333.333333333336
29305,46,Female,Unemployed,865000.0,756.0,Excellent,High,72083.33333333333
29306,63,Male,Salaried,601000.0,542.0,Poor,Medium,50083.333333333336
29307,41,Female,Salaried,754000.0,837.0,Excellent,Medium,62833.333333333336
29308,18,Male,Self-Employed,118000.0,441.0,Poor,Low,9833.333333333334
29309,41,Male,Self-Employed,601000.0,603.0,Fair,Medium,50083.333333333336
29310,47,Female,Salaried,800000.0,635.0,Fair,High,66666.66666666667
29311,29,Female,Salaried,640000.0,363.0,Poor,Medium,53333.333333333336
29312,36,Female,Self-Employed,601000.0,410.0,Poor,Medium,50083.333333333336
29313,54,Female,Salaried,618000.0,665.0,Good,Medium,51500.0
29314,57,Female,Salaried,232000.0,568.0,Poor,Low,19333.333333333332
29315,60,Male,Salaried,696000.0,875.0,Excellent,Medium,58000.0
29316,21,Female,Salaried,686000.0,865.0,Excellent,Medium,57166.666666666664
29317,32,Male,Salaried,601000.0,337.0,Poor,Medium,50083.333333333336
29318,37,Male,Salaried,583000.0,747.0,Excellent,Medium,48583.333333333336
29319,61,Male,Self-Employed,601000.0,461.0,Poor,Medium,50083.333333333336
29320,37,Female,Salaried,793000.0,332.0,Poor,Medium,66083.33333333333
29321,38,Female,Self-Employed,377000.0,740.0,Excellent,Low,31416.666666666668
29322,27,Male,Self-Employed,838000.0,631.0,Fair,High,69833.33333333333
29323,47,Female,Unemployed,461000.0,756.0,Excellent,Medium,38416.666666666664
29324,41,Male,Self-Employed,605000.0,453.0,Poor,Medium,50416.666666666664
29325,65,Male,Unemployed,298000.0,849.0,Excellent,Low,24833.333333333332
29326,57,Male,Salaried,910000.0,830.0,Excellent,High,75833.33333333333
29327,69,Male,Salaried,870000.0,458.0,Poor,High,72500.0
29328,57,Male,Self-Employed,646000.0,848.0,Excellent,Medium,53833.333333333336
29329,55,Female,Salaried,282000.0,472.0,Poor,Low,23500.0
29330,20,Male,Unemployed,285000.0,527.0,Poor,Low,23750.0
29331,46,Female,Salaried,551000.0,315.0,Poor,Medium,45916.666666666664
29332,25,Male,Salaried,174000.0,785.0,Excellent,Low,14500.0
29333,46,Female,Unemployed,849000.0,569.0,Poor,High,70750.0
29334,27,Female,Self-Employed,633000.0,567.0,Poor,Medium,52750.0
29335,22,Female,Self-Employed,489000.0,494.0,Poor,Medium,40750.0
29336,28,Male,Salaried,412000.0,881.0,Excellent,Medium,34333.333333333336
29337,21,Male,Salaried,682000.0,342.0,Poor,Medium,56833.333333333336
29338,66,Male,Salaried,556000.0,644.0,Fair,Medium,46333.333333333336
29339,52,Male,Salaried,658000.0,669.0,Good,Medium,54833.333333333336
29340,67,Male,Self-Employed,238000.0,398.0,Poor,Low,19833.333333333332
