customer_id,age,gender,employment_type,annual_income,credit_score,city_tier
27087,28,Female,Salaried,750000.0,895.0,Tier 3
27088,32,,Self-Employed,695000.0,678.0,Tier 2
27089,63,Female,Self-Employed,642000.0,666.0,
27090,34,Male,Salaried,517000.0,886.0,
27091,51,Female,,102000.0,682.0,Tier 3
27092,67,Male,,1122000.0,741.0,Tier 3
27093,65,Male,Self-Employed,819000.0,854.0,Tier 2
27094,29,Female,Salaried,739000.0,346.0,
27095,59,Female,Unemployed,754000.0,866.0,Tier 3
27096,45,Male,Salaried,1014000.0,772.0,Tier 2
27097,65,Female,Self-Employed,230000.0,723.0,
27098,52,Female,Self-Employed,209000.0,325.0,Tier 1
27099,25,Male,Salaried,28000.0,697.0,
27100,44,Male,Salaried,480000.0,524.0,
27101,39,Male,Salaried,639000.0,571.0,Tier 3
27102,41,Female,Self-Employed,596000.0,377.0,Tier 3
27103,19,Female,Unemployed,107000.0,557.0,Tier 2
27104,48,Male,Salaried,,688.0,Tier 2
27105,39,Female,Salaried,1144000.0,415.0,
27106,18,Female,,521000.0,467.0,Tier 1
27107,31,Male,Salaried,500000.0,362.0,Tier 2
27108,42,Female,Salaried,879000.0,892.0,
27109,53,Female,Salaried,935000.0,496.0,Tier 3
27110,53,Male,,689000.0,546.0,
27111,58,Female,Salaried,715000.0,817.0,
27112,20,Male,Unemployed,,597.0,
27113,22,Male,Self-Employed,720000.0,726.0,
27114,18,Female,Self-Employed,790000.0,401.0,Tier 1
27115,36,Female,Salaried,893000.0,413.0,Tier 2
27116,50,,Salaried,435000.0,808.0,Tier 3
27117,59,Male,Self-Employed,911000.0,,Tier 3
27118,47,Male,Salaried,888000.0,835.0,Tier 1
27119,29,Male,Self-Employed,470000.0,574.0,Tier 2
27120,27,Female,Salaried,856000.0,800.0,Tier 1
27121,51,Male,Self-Employed,351000.0,510.0,Tier 3
27122,33,Female,Self-Employed,165000.0,590.0,Tier 2
27123,57,Male,Salaried,460000.0,601.0,Tier 3
27124,63,Male,Salaried,,,Tier 1
27125,46,Male,Self-Employed,462000.0,456.0,
27126,32,Female,Self-Employed,133000.0,789.0,
27127,65,Male,Salaried,732000.0,529.0,Tier 3
27128,28,Male,Unemployed,,837.0,Tier 3
27129,61,Male,Self-Employed,278000.0,764.0,Tier 2
27130,51,Female,Salaried,541000.0,,Tier 1
27131,53,Female,Salaried,402000.0,630.0,
27132,47,Other,Self-Employed,605000.0,808.0,Tier 1
27133,52,Male,Self-Employed,,562.0,
27134,26,Male,Self-Employed,738000.0,351.0,Tier 1
27135,35,Male,Salaried,529000.0,359.0,Tier 2
27136,36,Female,Salaried,9000.0,,Tier 1
27137,56,Male,Self-Employed,344000.0,488.0,
27138,21,Female,Self-Employed,,399.0,Tier 1
27139,23,Male,Salaried,,301.0,
27140,68,Female,Salaried,602000.0,666.0,Tier 3
27141,50,Male,Unemployed,904000.0,529.0,Tier 1
27142,49,Female,Salaried,564000.0,886.0,Tier 2
27143,33,Female,Salaried,287000.0,558.0,Tier 2
27144,28,Male,Self-Employed,651000.0,567.0,
27145,39,Female,Salaried,787000.0,750.0,
27146,53,Female,Salaried,518000.0,601.0,Tier 1
27147,67,Male,Salaried,830000.0,824.0,
27148,40,Female,Unemployed,485000.0,833.0,Tier 1
27149,43,Male,Salaried,596000.0,379.0,Tier 1
27150,48,Female,Salaried,607000.0,392.0,
27151,46,Male,Salaried,,740.0,
27152,22,Male,Salaried,459000.0,683.0,Tier 2
27153,55,Female,Self-Employed,643000.0,741.0,Tier 2
27154,42,Male,,700000.0,694.0,Tier 3
27155,51,Male,Salaried,1081000.0,835.0,Tier 2
27156,29,Female,Salaried,404000.0,575.0,Tier 2
27157,39,Female,Unemployed,861000.0,310.0,Tier 1
27158,26,Male,Unemployed,770000.0,535.0,Tier 3
27159,37,Female,Salaried,847000.0,781.0,Tier 3
27160,46,Male,Unemployed,409000.0,899.0,Tier 3
27161,61,Female,Self-Employed,,727.0,Tier 1
27162,46,Male,,424000.0,805.0,Tier 3
27163,62,Female,Salaried,527000.0,841.0,Tier 3
27164,44,Male,Self-Employed,763000.0,799.0,Tier 3
27165,34,Female,Salaried,617000.0,792.0,Tier 2
27166,22,Female,Self-Employed,861000.0,875.0,
27167,69,Female,Unemployed,366000.0,659.0,Tier 1
27168,62,Female,Salaried,14000.0,389.0,Tier 1
27169,30,Female,Salaried,582000.0,811.0,Tier 2
27170,59,Male,Salaried,551000.0,344.0,
27171,32,Female,Salaried,676000.0,694.0,
27172,32,Male,Salaried,696000.0,796.0,
27173,35,Male,Self-Employed,166000.0,635.0,
27174,67,Female,Self-Employed,19000.0,717.0,
27175,19,Male,Self-Employed,1307000.0,891.0,Tier 3
27176,40,Male,Salaried,1023000.0,,Tier 3
27177,60,Female,Self-Employed,,,Tier 1
27178,30,Female,Salaried,965000.0,862.0,Tier 3
27179,60,Female,Salaried,,413.0,
27180,21,Female,Self-Employed,773000.0,712.0,Tier 2
27181,64,Male,Salaried,320000.0,394.0,Tier 3
27182,42,Female,Salaried,640000.0,325.0,Tier 1
27183,28,Female,Salaried,,772.0,Tier 2
27184,67,Male,Salaried,1047000.0,596.0,Tier 1
27185,65,Female,Unemployed,68000.0,831.0,Tier 3
27186,59,Male,Salaried,1208000.0,504.0,Tier 1
27187,29,Male,Salaried,,319.0,Tier 1
27188,30,Male,Salaried,724000.0,847.0,Tier 2
27189,26,Female,Salaried,615000.0,690.0,Tier 2
27190,62,Male,Salaried,520000.0,511.0,
27191,55,Male,Salaried,194000.0,881.0,Tier 1
27192,23,Female,Salaried,537000.0,746.0,
27193,60,Male,Salaried,715000.0,849.0,
27194,68,Male,Self-Employed,546000.0,716.0,Tier 3
27195,60,Male,Salaried,725000.0,794.0,Tier 1
27196,27,Male,Salaried,672000.0,514.0,
27197,40,Male,Salaried,226000.0,537.0,Tier 3
27198,32,Female,Self-Employed,323000.0,690.0,
27199,62,Male,Self-Employed,649000.0,498.0,Tier 2
27200,40,Female,Self-Employed,91000.0,783.0,
27201,57,,Unemployed,,490.0,Tier 3
27202,54,Female,Self-Employed,839000.0,,Tier 1
27203,51,Female,Salaried,477000.0,738.0,
27204,33,Female,Salaried,422000.0,415.0,Tier 2
27205,62,,Unemployed,520000.0,698.0,Tier 3
27206,68,Female,Unemployed,,420.0,Tier 2
27207,58,Male,Unemployed,376000.0,724.0,Tier 2
27208,64,Female,Unemployed,740000.0,797.0,Tier 2
27209,49,Female,Salaried,738000.0,709.0,Tier 3
27210,55,Male,Salaried,569000.0,387.0,Tier 2
27211,57,Female,Salaried,886000.0,675.0,Tier 3
27212,63,Male,Salaried,1083000.0,697.0,
27213,22,Male,Salaried,184000.0,423.0,Tier 3
27214,34,Male,Self-Employed,920000.0,493.0,
27215,39,Male,Self-Employed,296000.0,614.0,
27216,56,Female,Salaried,223000.0,576.0,
27217,58,Female,Salaried,304000.0,887.0,Tier 2
27218,65,Male,Salaried,723000.0,516.0,Tier 2
27219,35,Male,Salaried,262000.0,530.0,
27220,45,Female,Self-Employed,453000.0,833.0,Tier 3
27221,30,Male,Salaried,645000.0,704.0,
27222,67,Female,Salaried,201000.0,897.0,Tier 1
27223,59,Female,Salaried,454000.0,574.0,Tier 1
27224,18,Female,Salaried,455000.0,449.0,Tier 3
27225,67,Male,Salaried,493000.0,535.0,
27226,36,Other,Self-Employed,871000.0,727.0,Tier 3
27227,51,Male,Salaried,727000.0,471.0,Tier 1
27228,21,Male,Self-Employed,663000.0,354.0,Tier 3
27229,60,Female,Self-Employed,522000.0,474.0,Tier 3
27230,20,Female,Self-Employed,64000.0,379.0,
27231,58,Male,Salaried,285000.0,747.0,Tier 2
27232,27,Female,Salaried,773000.0,490.0,
27233,45,Female,Salaried,,854.0,Tier 1
27234,51,Female,Unemployed,614000.0,426.0,Tier 3
27235,56,Female,Unemployed,613000.0,,
27236,64,,Salaried,639000.0,708.0,Tier 3
27237,36,,Salaried,189000.0,381.0,Tier 2
27238,59,,Salaried,456000.0,407.0,Tier 2
27239,69,Female,Salaried,731000.0,844.0,Tier 3
27240,63,Male,Unemployed,875000.0,,
27241,53,Female,Self-Employed,,,
27242,60,Female,Unemployed,639000.0,509.0,
27243,20,Male,,1160000.0,833.0,Tier 2
27244,40,Female,Salaried,189000.0,697.0,Tier 1
27245,34,Female,Self-Employed,,697.0,Tier 2
27246,24,Female,Self-Employed,1215000.0,673.0,Tier 3
27247,43,Male,Self-Employed,409000.0,488.0,Tier 2
27248,60,Female,Salaried,304000.0,845.0,Tier 3
27249,35,Male,,353000.0,704.0,
27250,63,Male,Self-Employed,1198000.0,707.0,Tier 2
27251,63,Male,Salaried,610000.0,660.0,Tier 2
27252,23,Male,Salaried,629000.0,767.0,Tier 3
27253,48,Male,Salaried,429000.0,526.0,
27254,46,Male,Self-Employed,602000.0,579.0,Tier 3
27255,26,Female,Salaried,806000.0,400.0,Tier 2
27256,52,Male,Salaried,1144000.0,,Tier 3
27257,34,Female,Salaried,207000.0,808.0,Tier 2
27258,29,Female,Unemployed,1078000.0,637.0,Tier 3
27259,53,Male,Unemployed,844000.0,492.0,Tier 3
27260,69,Male,Unemployed,615000.0,460.0,Tier 2
27261,65,Female,Self-Employed,404000.0,829.0,
27262,41,Male,,408000.0,453.0,Tier 2
27263,27,Male,Salaried,452000.0,565.0,
27264,47,Female,Unemployed,,408.0,Tier 3
27265,46,Male,Self-Employed,666000.0,639.0,Tier 1
27266,56,Female,Self-Employed,955000.0,,Tier 1
27267,27,Female,Salaried,528000.0,558.0,Tier 2
27268,56,Female,Self-Employed,538000.0,425.0,
27269,45,Male,Salaried,278000.0,725.0,Tier 2
27270,35,Male,Salaried,820000.0,856.0,Tier 3
27271,58,Female,,462000.0,763.0,Tier 1
27272,67,Female,Self-Employed,,511.0,Tier 2
27273,34,Female,Self-Employed,366000.0,,Tier 1
27274,28,Female,Salaried,,784.0,Tier 2
27275,18,Female,Unemployed,814000.0,723.0,Tier 2
27276,34,Female,Unemployed,531000.0,764.0,Tier 3
27277,53,Male,Salaried,630000.0,356.0,Tier 1
27278,53,Female,Salaried,910000.0,783.0,Tier 3
27279,63,Female,Self-Employed,279000.0,689.0,Tier 1
27280,26,Male,Unemployed,960000.0,565.0,Tier 3
27281,62,Female,Salaried,215000.0,433.0,Tier 3
27282,45,Female,Salaried,199000.0,,Tier 1
27283,65,Male,Salaried,1015000.0,355.0,Tier 1
27284,50,,Self-Employed,91000.0,,
27285,20,Male,Salaried,1170000.0,662.0,Tier 1
27286,68,Male,,660000.0,595.0,
27287,25,Female,Self-Employed,883000.0,770.0,Tier 2
27288,67,Male,Salaried,,710.0,Tier 2
27289,23,Female,,619000.0,333.0,Tier 3
27290,69,Male,Self-Employed,752000.0,664.0,Tier 2
27291,23,Female,Self-Employed,928000.0,391.0,Tier 2
27292,46,Female,,740000.0,814.0,Tier 2
27293,54,Female,Self-Employed,558000.0,312.0,Tier 1
27294,29,Female,Unemployed,552000.0,513.0,Tier 3
27295,26,Other,Salaried,542000.0,894.0,Tier 2
27296,58,Male,Salaried,565000.0,534.0,Tier 2
27297,66,Female,,418000.0,587.0,
27298,36,Female,Salaried,804000.0,778.0,Tier 3
27299,34,Male,Self-Employed,334000.0,709.0,Tier 3
27300,65,Other,Self-Employed,724000.0,311.0,Tier 1
27301,61,Male,Self-Employed,525000.0,895.0,Tier 1
27302,49,Male,Salaried,112000.0,475.0,Tier 2
27303,52,Female,Salaried,989000.0,504.0,
27304,31,Male,Unemployed,,,Tier 2
27305,66,Male,Salaried,,307.0,Tier 2
27306,33,Male,Salaried,934000.0,762.0,Tier 1
27307,38,Female,Unemployed,534000.0,856.0,Tier 1
27308,29,Female,,1505000.0,552.0,Tier 1
27309,41,Male,Self-Employed,543000.0,815.0,Tier 3
27310,51,Female,Self-Employed,324000.0,796.0,Tier 2
27311,25,Female,Unemployed,1139000.0,777.0,Tier 2
27312,61,Female,Salaried,344000.0,541.0,Tier 1
27313,38,Male,Self-Employed,734000.0,714.0,Tier 2
27314,65,Male,Unemployed,872000.0,400.0,Tier 2
27315,25,Female,Self-Employed,559000.0,,Tier 2
27316,45,Male,Self-Employed,657000.0,722.0,Tier 3
27317,33,Male,Unemployed,546000.0,747.0,Tier 3
27318,27,Male,Salaried,1505000.0,677.0,Tier 1
27319,69,Male,Self-Employed,1104000.0,845.0,Tier 1
27320,32,Female,Salaried,875000.0,386.0,
27321,21,Male,Salaried,739000.0,438.0,Tier 3
27322,43,Male,Unemployed,417000.0,720.0,
27323,32,Male,Unemployed,247000.0,,Tier 2
27324,53,Male,Salaried,,565.0,Tier 3
27325,49,Female,Self-Employed,799000.0,899.0,Tier 1
27326,60,Female,Salaried,80000.0,750.0,
27327,55,Male,Salaried,261000.0,700.0,
27328,21,Male,Salaried,654000.0,525.0,
27329,58,Male,Salaried,428000.0,787.0,
27330,26,Male,Self-Employed,709000.0,567.0,Tier 3
27331,52,Female,Unemployed,505000.0,741.0,Tier 3
27332,45,Female,Salaried,752000.0,329.0,Tier 1
27333,54,Female,Unemployed,1065000.0,642.0,Tier 3
27334,64,Male,Salaried,219000.0,829.0,
27335,26,Male,Salaried,642000.0,610.0,Tier 1
27336,19,Male,Unemployed,1261000.0,858.0,Tier 1
27337,20,Female,Salaried,479000.0,436.0,Tier 2
27338,61,Female,Self-Employed,370000.0,432.0,
27339,65,Female,Salaried,859000.0,811.0,Tier 3
27340,22,Male,,588000.0,884.0,Tier 3
27341,27,Male,Self-Employed,943000.0,859.0,
27342,45,Female,Self-Employed,430000.0,516.0,Tier 3
27343,32,Female,Unemployed,781000.0,815.0,Tier 1
27344,31,Male,Self-Employed,475000.0,631.0,Tier 2
27345,63,Male,Salaried,645000.0,433.0,Tier 1
27346,40,Female,Salaried,566000.0,817.0,Tier 3
27347,30,Male,Self-Employed,994000.0,379.0,Tier 3
27348,33,Female,Salaried,632000.0,849.0,Tier 3
27349,47,Other,Unemployed,202000.0,695.0,Tier 1
27350,57,Male,Salaried,279000.0,823.0,
27351,25,Male,Salaried,689000.0,330.0,
27352,34,Female,Salaried,340000.0,,
27353,47,Male,Salaried,730000.0,599.0,Tier 1
27354,34,Male,Salaried,305000.0,815.0,Tier 1
27355,52,Male,Self-Employed,,730.0,Tier 1
27356,18,Male,Salaried,332000.0,735.0,Tier 1
27357,66,Female,Salaried,584000.0,331.0,Tier 1
27358,41,Female,Unemployed,262000.0,531.0,
27359,65,Male,Self-Employed,545000.0,310.0,Tier 2
27360,66,Female,Salaried,741000.0,866.0,
27361,42,Female,Self-Employed,468000.0,301.0,Tier 2
27362,19,Male,,693000.0,555.0,Tier 3
27363,42,Male,Salaried,214000.0,796.0,
27364,31,Female,Unemployed,312000.0,717.0,
27365,56,Male,Salaried,422000.0,337.0,Tier 1
27366,68,Male,Self-Employed,340000.0,,Tier 1
27367,50,Male,Self-Employed,,542.0,Tier 1
27368,34,Male,Self-Employed,1029000.0,755.0,Tier 1
27369,48,Female,Unemployed,505000.0,513.0,Tier 3
27370,27,Male,Self-Employed,1082000.0,492.0,
27371,23,Female,Salaried,921000.0,711.0,Tier 3
27372,56,Male,Self-Employed,433000.0,526.0,Tier 1
27373,42,Female,Salaried,567000.0,616.0,Tier 1
27374,55,Male,,1187000.0,787.0,Tier 3
27375,54,Female,Salaried,,674.0,
27376,47,Male,Salaried,357000.0,740.0,Tier 2
27377,51,Male,Salaried,862000.0,573.0,Tier 3
27378,35,Male,Unemployed,572000.0,558.0,Tier 3
27379,41,Female,Unemployed,664000.0,736.0,Tier 3
27380,66,Male,Salaried,1008000.0,462.0,Tier 2
27381,44,Female,Salaried,708000.0,598.0,Tier 1
27382,44,Male,Salaried,636000.0,817.0,Tier 1
27383,56,Female,Unemployed,557000.0,575.0,Tier 2
27384,38,Male,Salaried,766000.0,761.0,Tier 1
27385,36,Male,Salaried,226000.0,558.0,Tier 2
27386,56,Male,Salaried,326000.0,754.0,Tier 2
27387,40,Male,Salaried,929000.0,494.0,
27388,56,Female,Self-Employed,1444000.0,619.0,
27389,65,Male,,733000.0,558.0,Tier 2
27390,61,Female,Salaried,1044000.0,530.0,
27391,64,Male,Salaried,422000.0,566.0,Tier 3
27392,32,Female,Salaried,721000.0,618.0,Tier 3
27393,60,Female,Salaried,166000.0,817.0,Tier 3
27394,19,,Unemployed,572000.0,853.0,
27395,52,Male,Salaried,866000.0,350.0,Tier 3
27396,68,Female,Salaried,394000.0,660.0,Tier 3
27397,37,Male,Salaried,516000.0,344.0,Tier 1
27398,45,Male,Self-Employed,919000.0,810.0,Tier 1
27399,32,Female,Salaried,296000.0,563.0,Tier 1
27400,33,Male,Self-Employed,,616.0,Tier 2
27401,50,Female,,1000.0,474.0,Tier 2
27402,64,Other,Salaried,953000.0,878.0,
27403,29,Female,Salaried,522000.0,336.0,Tier 1
27404,56,Male,Self-Employed,616000.0,884.0,Tier 2
27405,56,Female,Salaried,763000.0,409.0,Tier 3
27406,60,Male,Self-Employed,123000.0,659.0,
27407,37,Male,Unemployed,201000.0,885.0,
27408,46,Female,Self-Employed,606000.0,798.0,Tier 2
27409,60,Female,Salaried,299000.0,634.0,Tier 2
27410,66,Female,Unemployed,190000.0,,
27411,20,Male,Salaried,821000.0,683.0,Tier 2
27412,65,Female,Self-Employed,354000.0,887.0,Tier 3
27413,22,Female,,579000.0,570.0,
27414,19,Male,Salaried,401000.0,790.0,
27415,40,Male,Salaried,473000.0,886.0,Tier 2
27416,43,Male,Salaried,693000.0,497.0,
27417,43,Male,Salaried,314000.0,432.0,
27418,24,Male,Self-Employed,691000.0,421.0,Tier 1
27419,27,Female,Self-Employed,346000.0,625.0,Tier 1
27420,22,Male,Salaried,625000.0,680.0,Tier 1
27421,64,Female,Self-Employed,564000.0,,Tier 1
27422,29,Female,Salaried,127000.0,369.0,
27423,49,Male,Salaried,604000.0,672.0,Tier 3
27424,59,Male,Salaried,482000.0,856.0,Tier 3
27425,48,Female,Self-Employed,707000.0,786.0,Tier 2
27426,39,Female,Salaried,261000.0,608.0,Tier 3
27427,34,Female,Unemployed,827000.0,362.0,
27428,37,Male,Self-Employed,426000.0,349.0,Tier 2
27429,37,Female,Unemployed,785000.0,302.0,Tier 1
27430,60,Female,Self-Employed,1154000.0,835.0,Tier 2
27431,25,Male,Salaried,94000.0,377.0,
27432,64,Male,Salaried,,340.0,Tier 1
27433,51,Female,Salaried,371000.0,325.0,Tier 3
27434,66,Male,Self-Employed,633000.0,453.0,Tier 3
27435,40,,,652000.0,576.0,
27436,55,Female,Self-Employed,397000.0,538.0,Tier 2
27437,45,Female,Salaried,878000.0,341.0,Tier 1
27438,30,Female,Salaried,856000.0,484.0,Tier 1
27439,46,Male,Unemployed,947000.0,341.0,Tier 2
27440,25,Female,Self-Employed,843000.0,473.0,Tier 2
27441,28,Male,Salaried,,403.0,Tier 1
27442,64,Female,Unemployed,407000.0,353.0,Tier 3
27443,62,Female,Self-Employed,,556.0,
27444,35,Male,Unemployed,281000.0,653.0,Tier 3
27445,67,Female,Self-Employed,747000.0,338.0,Tier 2
27446,42,Female,Salaried,666000.0,873.0,
27447,66,Male,Self-Employed,831000.0,525.0,
27448,39,Male,Salaried,492000.0,802.0,Tier 2
27449,62,Female,Salaried,,627.0,Tier 1
27450,52,Female,Unemployed,680000.0,615.0,Tier 2
27451,46,Male,,479000.0,548.0,Tier 1
27452,38,Female,Salaried,605000.0,447.0,Tier 1
27453,24,Male,Unemployed,1083000.0,825.0,Tier 2
27454,29,Female,,592000.0,894.0,Tier 1
27455,53,Male,Salaried,626000.0,675.0,Tier 3
27456,41,Male,Salaried,707000.0,423.0,Tier 3
27457,49,Male,Self-Employed,761000.0,446.0,Tier 3
27458,44,Female,Salaried,682000.0,860.0,Tier 3
27459,49,Female,,780000.0,319.0,Tier 2
27460,49,Male,Salaried,745000.0,586.0,Tier 3
27461,49,Male,Salaried,697000.0,829.0,Tier 1
27462,43,Female,Self-Employed,1127000.0,681.0,Tier 2
27463,28,Male,Self-Employed,378000.0,881.0,Tier 2
27464,63,Male,Salaried,727000.0,694.0,Tier 3
27465,35,Female,Salaried,525000.0,545.0,
27466,56,Female,Salaried,,,
27467,22,Male,Salaried,526000.0,783.0,Tier 3
27468,33,Female,Salaried,296000.0,833.0,Tier 3
27469,28,Female,Self-Employed,635000.0,578.0,Tier 1
27470,52,Female,Unemployed,650000.0,794.0,Tier 1
27471,65,Female,Salaried,697000.0,631.0,Tier 3
27472,28,Female,Salaried,550000.0,420.0,Tier 3
27473,59,Female,Salaried,608000.0,878.0,
27474,40,Female,Unemployed,368000.0,721.0,Tier 3
27475,51,Female,Salaried,459000.0,406.0,
27476,65,Female,Salaried,312000.0,424.0,Tier 3
27477,34,Male,Unemployed,,612.0,Tier 1
27478,27,Male,Unemployed,23000.0,392.0,
27479,35,Female,Salaried,929000.0,657.0,
27480,61,Female,Unemployed,,,
27481,25,Female,Unemployed,82000.0,371.0,Tier 3
27482,43,Male,Self-Employed,675000.0,361.0,Tier 2
27483,20,Male,Salaried,262000.0,316.0,
27484,69,Male,Salaried,444000.0,886.0,Tier 1
27485,41,Female,Salaried,544000.0,683.0,Tier 3
27486,20,Male,Salaried,435000.0,,
27487,55,Female,Salaried,886000.0,371.0,Tier 3
27488,19,Female,Self-Employed,1383000.0,590.0,
27489,52,Female,Salaried,206000.0,,Tier 1
27490,34,Female,Salaried,858000.0,852.0,
27491,26,Female,Salaried,756000.0,582.0,Tier 2
27492,53,Female,Self-Employed,588000.0,684.0,Tier 1
27493,39,Male,Salaried,355000.0,407.0,Tier 3
27494,48,Female,Salaried,11000.0,659.0,
27495,51,Male,Unemployed,734000.0,330.0,Tier 2
27496,41,Male,Salaried,642000.0,751.0,Tier 3
27497,26,Female,Self-Employed,630000.0,697.0,
27498,63,Male,Unemployed,819000.0,580.0,Tier 1
27499,60,Female,Salaried,747000.0,721.0,
27500,19,Male,Salaried,595000.0,335.0,Tier 1
27501,38,Female,Salaried,820000.0,395.0,
27502,51,Female,Self-Employed,628000.0,502.0,Tier 3
27503,44,Female,,622000.0,644.0,Tier 3
27504,54,Male,Salaried,995000.0,684.0,
27505,24,Male,Salaried,620000.0,661.0,
27506,39,Other,Salaried,128000.0,799.0,Tier 2
27507,21,Female,,873000.0,572.0,Tier 2
27508,31,Male,Self-Employed,868000.0,645.0,Tier 2
27509,51,Female,Unemployed,568000.0,699.0,
27510,40,Male,Salaried,959000.0,591.0,
27511,61,Male,Salaried,446000.0,412.0,
27512,59,Female,,600000.0,413.0,Tier 2
27513,42,Male,Salaried,988000.0,879.0,Tier 3
27514,18,Male,Self-Employed,505000.0,745.0,Tier 2
27515,68,Female,Salaried,478000.0,422.0,Tier 1
27516,65,Female,Self-Employed,630000.0,765.0,Tier 3
27517,32,Female,Unemployed,855000.0,665.0,Tier 2
27518,49,Male,Self-Employed,243000.0,531.0,Tier 2
27519,31,Female,Salaried,933000.0,877.0,
27520,58,Female,Unemployed,921000.0,554.0,Tier 3
27521,38,Female,Salaried,1008000.0,398.0,Tier 3
27522,64,Male,Salaried,87000.0,531.0,Tier 1
27523,24,Male,Self-Employed,946000.0,523.0,
27524,53,Female,Salaried,639000.0,304.0,
27525,38,Male,Salaried,518000.0,421.0,
27526,67,Male,Self-Employed,502000.0,879.0,Tier 3
27527,57,Male,Self-Employed,521000.0,501.0,Tier 3
27528,29,Male,,765000.0,336.0,Tier 1
27529,32,Male,Salaried,642000.0,821.0,
27530,32,Female,Salaried,629000.0,,Tier 2
27531,34,Female,Self-Employed,107000.0,813.0,Tier 2
27532,51,Male,Self-Employed,419000.0,370.0,
27533,61,Female,Salaried,660000.0,852.0,Tier 3
27534,52,Female,Self-Employed,112000.0,761.0,Tier 2
27535,56,Male,Salaried,828000.0,651.0,Tier 2
27536,55,Female,Self-Employed,,354.0,Tier 2
27537,31,Male,Salaried,467000.0,667.0,Tier 3
27538,22,Male,Self-Employed,595000.0,794.0,Tier 3
27539,47,Female,Self-Employed,,549.0,Tier 2
27540,21,Female,Salaried,234000.0,488.0,Tier 3
27541,32,Male,Self-Employed,,434.0,
27542,56,Male,Unemployed,797000.0,771.0,Tier 1
27543,52,Male,Salaried,435000.0,714.0,Tier 3
27544,62,Other,Salaried,846000.0,361.0,
27545,27,Male,Salaried,897000.0,696.0,Tier 1
27546,19,Female,Salaried,2000.0,,Tier 3
27547,61,Female,Unemployed,840000.0,301.0,
27548,41,Male,Unemployed,588000.0,508.0,Tier 2
27549,45,Female,Salaried,,788.0,Tier 3
27550,39,Male,Self-Employed,902000.0,304.0,Tier 2
27551,61,Female,Salaried,623000.0,823.0,Tier 3
27552,49,Female,Salaried,719000.0,,
27553,48,Female,Salaried,780000.0,561.0,Tier 2
27554,36,Female,Salaried,979000.0,733.0,
27555,68,Female,Self-Employed,717000.0,650.0,Tier 2
27556,38,Male,Unemployed,469000.0,377.0,Tier 3
27557,20,Female,Unemployed,464000.0,356.0,Tier 1
27558,23,Female,Salaried,458000.0,873.0,Tier 2
27559,49,Male,Unemployed,,712.0,Tier 2
27560,19,Female,Self-Employed,1447000.0,741.0,Tier 1
27561,41,Female,Self-Employed,734000.0,521.0,Tier 1
27562,62,Male,Salaried,1288000.0,489.0,Tier 2
27563,44,Male,Self-Employed,956000.0,431.0,Tier 1
27564,26,Male,Salaried,480000.0,579.0,
27565,30,Female,Salaried,681000.0,661.0,Tier 2
27566,31,Female,Salaried,608000.0,877.0,Tier 2
27567,68,Female,Salaried,609000.0,,Tier 1
27568,28,Female,Self-Employed,716000.0,677.0,Tier 3
27569,31,Male,Self-Employed,1685000.0,763.0,Tier 1
27570,33,Male,Salaried,,,Tier 3
27571,27,Female,Self-Employed,518000.0,332.0,Tier 1
27572,37,Female,Unemployed,530000.0,725.0,Tier 1
27573,33,Female,Salaried,598000.0,854.0,Tier 3
27574,51,Female,Salaried,559000.0,346.0,Tier 1
27575,33,Female,Salaried,474000.0,866.0,Tier 3
27576,31,Female,Self-Employed,920000.0,799.0,Tier 3
27577,45,Male,Self-Employed,471000.0,678.0,Tier 1
27578,35,Male,Self-Employed,37000.0,335.0,Tier 2
27579,43,Female,Self-Employed,414000.0,755.0,Tier 2
27580,55,Male,Salaried,,479.0,Tier 1
27581,24,Female,Self-Employed,497000.0,384.0,Tier 1
27582,62,Male,Salaried,767000.0,827.0,
27583,51,Male,Self-Employed,172000.0,825.0,Tier 1
27584,64,Female,Salaried,122000.0,897.0,Tier 2
27585,66,Female,Salaried,355000.0,663.0,
27586,62,Male,Salaried,703000.0,812.0,
27587,24,,Self-Employed,418000.0,580.0,Tier 3
27588,50,Male,Salaried,490000.0,794.0,Tier 2
27589,52,Female,Salaried,,873.0,Tier 1
27590,69,Female,Self-Employed,269000.0,635.0,Tier 1
27591,67,Male,Salaried,1012000.0,573.0,
27592,56,Female,Salaried,1111000.0,679.0,Tier 1
27593,38,Female,Unemployed,835000.0,879.0,
27594,66,Male,Self-Employed,981000.0,870.0,Tier 3
27595,45,Female,Self-Employed,667000.0,828.0,
27596,49,Female,Salaried,650000.0,803.0,Tier 1
27597,61,Female,Self-Employed,738000.0,423.0,
27598,33,Female,Salaried,627000.0,733.0,Tier 1
27599,27,Male,Salaried,851000.0,778.0,Tier 1
27600,40,Male,,357000.0,653.0,Tier 1
27601,65,Female,Salaried,867000.0,863.0,Tier 2
27602,69,Female,Self-Employed,1101000.0,578.0,Tier 3
27603,67,Female,Salaried,518000.0,490.0,
27604,32,Male,Unemployed,322000.0,300.0,Tier 1
27605,60,Male,Salaried,964000.0,344.0,Tier 1
27606,67,Male,Unemployed,760000.0,792.0,Tier 2
27607,23,Male,Self-Employed,698000.0,363.0,Tier 3
27608,50,Male,Salaried,466000.0,386.0,Tier 2
27609,56,Female,,737000.0,380.0,Tier 1
