loan_id,months_paid,default_flag,recovered_amount,loan_amount,loan_term_months,loss_amount,interest_earned
23108,26,0,81640.0,100000,36,0.0,81640.0
23109,1,0,21238.33,200000,12,0.0,21238.33
23110,35,0,200000.0,200000,36,0.0,200000.0
23111,26,0,300000.0,300000,24,0.0,300000.0
23112,23,0,100000.0,100000,18,0.0,100000.0
23113,12,0,31095.0,50000,24,0.0,31095.0
23114,29,0,100000.0,100000,24,0.0,100000.0
23115,11,0,168547.5,300000,24,0.0,168547.5
23116,9,0,50000.0,50000,6,0.0,50000.0
23117,23,0,81138.94,100000,36,0.0,81138.94
23118,8,0,40713.36,50000,12,0.0,40713.36
23119,13,0,260996.71,300000,18,0.0,260996.71
23120,10,0,37772.2,50000,18,0.0,37772.2
23121,22,0,50000.0,50000,18,0.0,50000.0
23122,3,0,318549.99,500000,6,0.0,318549.99
23123,5,0,33152.8,200000,36,0.0,33152.8
23124,14,0,50000.0,50000,18,0.0,50000.0
23125,1,1,7397.59,200000,24,192602.41,7397.59
23126,15,1,500000.0,500000,12,0.0,500000.0
23127,18,0,200000.0,200000,12,0.0,200000.0
23128,5,0,35922.2,100000,18,0.0,35922.2
23129,10,0,32380.6,50000,18,0.0,32380.6
23130,9,0,49837.5,100000,24,0.0,49837.5
23131,34,0,200000.0,200000,36,0.0,200000.0
23132,28,0,100000.0,100000,24,0.0,100000.0
23133,2,1,28022.92,500000,36,471977.08,28022.92
23134,7,0,300000.0,300000,6,0.0,300000.0
23135,4,0,81460.0,300000,18,0.0,81460.0
23136,27,0,276277.5,300000,36,0.0,276277.5
23137,33,0,50000.0,50000,36,0.0,50000.0
23138,10,0,100000.0,100000,12,0.0,100000.0
23139,36,0,50000.0,50000,36,0.0,50000.0
23140,7,0,155925.0,300000,18,0.0,155925.0
23141,38,0,500000.0,500000,36,0.0,500000.0
23142,30,0,500000.0,500000,24,0.0,500000.0
23143,23,0,300000.0,300000,18,0.0,300000.0
23144,16,0,300000.0,300000,12,0.0,300000.0
23145,13,1,208835.35,500000,18,291164.65,208835.35
23146,1,0,44323.33,200000,6,0.0,44323.33
23147,18,0,254497.5,300000,24,0.0,254497.5
23148,11,0,50000.0,50000,6,0.0,50000.0
23149,11,0,100000.0,100000,12,0.0,100000.0
23150,3,0,84487.5,500000,24,0.0,84487.5
23151,17,1,85608.42,100000,12,14391.580000000002,85608.42
23152,40,0,300000.0,300000,36,0.0,300000.0
23153,41,0,500000.0,500000,36,0.0,500000.0
23154,24,1,65865.72,100000,18,34134.28,65865.72
23155,13,0,23768.29,50000,36,0.0,23768.29
23156,42,0,300000.0,300000,36,0.0,300000.0
23157,17,0,50000.0,50000,12,0.0,50000.0
23158,36,0,200000.0,200000,36,0.0,200000.0
23159,1,1,4467.09,50000,12,45532.91,4467.09
23160,9,0,200000.0,200000,6,0.0,200000.0
23161,2,0,14708.88,100000,18,0.0,14708.88
23163,5,1,238218.89,500000,6,261781.11,238218.89
23164,9,0,86204.97,100000,12,0.0,86204.97
23166,1,0,3467.78,50000,18,0.0,3467.78
23167,10,1,48179.82,50000,12,1820.1800000000003,48179.82
23168,15,0,50000.0,50000,18,0.0,50000.0
23169,11,0,200000.0,200000,6,0.0,200000.0
23170,5,0,71138.9,200000,18,0.0,71138.9
23171,15,0,200000.0,200000,12,0.0,200000.0
23172,8,0,120760.0,300000,24,0.0,120760.0
23173,7,0,66610.81,100000,12,0.0,66610.81
23174,6,1,8123.06,50000,24,41876.94,8123.06
23175,1,0,34541.67,500000,18,0.0,34541.67
23176,3,0,33162.51,200000,24,0.0,33162.51
23177,3,0,21453.33,100000,18,0.0,21453.33
23178,9,1,50000.0,50000,6,0.0,50000.0
23179,14,0,300000.0,300000,12,0.0,300000.0
23180,2,0,220383.34,500000,6,0.0,220383.34
23181,8,0,100000.0,100000,6,0.0,100000.0
23182,13,0,205903.75,300000,24,0.0,205903.75
23183,12,0,116970.0,300000,36,0.0,116970.0
23184,10,0,156750.0,500000,36,0.0,156750.0
23185,27,0,50000.0,50000,24,0.0,50000.0
23187,40,0,100000.0,100000,36,0.0,100000.0
23188,23,0,500000.0,500000,24,0.0,500000.0
23189,4,0,69066.68,500000,36,0.0,69066.68
23190,14,0,300000.0,300000,12,0.0,300000.0
23191,6,1,123251.6,200000,6,76748.4,123251.6
23192,6,0,300000.0,300000,6,0.0,300000.0
23193,1,0,9665.0,50000,6,0.0,9665.0
23194,11,0,50000.0,50000,6,0.0,50000.0
23195,2,0,21073.34,50000,6,0.0,21073.34
23196,41,0,500000.0,500000,36,0.0,500000.0
23197,28,0,200000.0,200000,24,0.0,200000.0
23198,9,0,29825.01,100000,36,0.0,29825.01
23199,7,0,300000.0,300000,12,0.0,300000.0
23200,19,0,47246.73,50000,24,0.0,47246.73
23201,5,0,50145.85,100000,12,0.0,50145.85
23203,4,0,172453.32,200000,6,0.0,172453.32
23204,33,0,200000.0,200000,36,0.0,200000.0
23205,7,0,110541.69,500000,36,0.0,110541.69
23206,11,0,50000.0,50000,6,0.0,50000.0
23207,12,1,412606.48,500000,12,87393.52000000002,412606.48
23208,8,0,40616.64,50000,12,0.0,40616.64
23209,17,0,47146.61,50000,24,0.0,47146.61
23210,9,0,59014.98,200000,36,0.0,59014.98
23211,2,0,32927.78,500000,36,0.0,32927.78
23212,17,1,70442.64,100000,12,29557.36,70442.64
23213,4,0,255820.0,300000,6,0.0,255820.0
23214,13,0,81069.43,100000,18,0.0,81069.43
23215,1,0,9524.17,50000,6,0.0,9524.17
23216,32,0,200000.0,200000,36,0.0,200000.0
23217,7,0,218108.31,500000,18,0.0,218108.31
23218,24,0,445566.72,500000,36,0.0,445566.72
23219,9,0,332800.02,500000,18,0.0,332800.02
23220,42,0,500000.0,500000,36,0.0,500000.0
23221,2,0,199016.66,500000,6,0.0,199016.66
23222,10,0,27412.5,50000,24,0.0,27412.5
23223,7,0,100000.0,100000,6,0.0,100000.0
23224,7,0,300000.0,300000,6,0.0,300000.0
23225,6,0,29322.48,100000,24,0.0,29322.48
23226,37,0,50000.0,50000,36,0.0,50000.0
23227,1,0,7075.0,200000,36,0.0,7075.0
23228,8,0,292177.76,500000,18,0.0,292177.76
23229,22,0,300000.0,300000,18,0.0,300000.0
23230,18,0,100000.0,100000,12,0.0,100000.0
23231,12,0,50000.0,50000,18,0.0,50000.0
23232,20,0,50000.0,50000,24,0.0,50000.0
23233,17,0,469518.75,500000,36,0.0,469518.75
23234,4,1,40372.06,300000,18,259627.94,40372.06
23235,2,0,86333.34,200000,6,0.0,86333.34
23236,42,0,200000.0,200000,36,0.0,200000.0
23237,38,0,100000.0,100000,36,0.0,100000.0
23238,1,0,33552.5,300000,12,0.0,33552.5
23239,5,1,18941.86,100000,24,81058.14,18941.86
23240,27,1,28904.31,50000,24,21095.69,28904.31
23241,2,1,5819.87,50000,18,44180.13,5819.87
23242,1,1,9656.79,100000,6,90343.20999999999,9656.79
23243,9,0,88634.97,300000,36,0.0,88634.97
23244,20,0,50000.0,50000,24,0.0,50000.0
23245,6,0,129990.0,200000,12,0.0,129990.0
23246,1,1,16643.98,300000,12,283356.02,16643.98
23247,29,0,100000.0,100000,24,0.0,100000.0
23248,14,0,22156.96,50000,36,0.0,22156.96
23249,1,0,95316.67,500000,6,0.0,95316.67
23250,12,0,43276.68,100000,36,0.0,43276.68
23251,4,0,131070.0,300000,12,0.0,131070.0
23253,5,0,297025.0,300000,6,0.0,297025.0
23254,8,0,149511.12,500000,36,0.0,149511.12
23255,25,0,500000.0,500000,24,0.0,500000.0
23256,12,0,44390.04,50000,18,0.0,44390.04
23259,16,1,16618.99,100000,36,83381.01,16618.99
23260,13,0,20288.97,50000,36,0.0,20288.97
23261,12,0,200000.0,200000,12,0.0,200000.0
23262,28,0,94577.84,100000,36,0.0,94577.84
23263,4,0,37430.0,300000,36,0.0,37430.0
23264,11,1,175626.22,300000,12,124373.78,175626.22
23265,4,0,107850.0,500000,24,0.0,107850.0
23266,21,0,500000.0,500000,24,0.0,500000.0
23267,3,0,62150.01,300000,18,0.0,62150.01
23268,16,1,500000.0,500000,18,0.0,500000.0
23269,17,0,500000.0,500000,12,0.0,500000.0
23270,8,0,44456.64,50000,12,0.0,44456.64
23271,3,0,184755.0,300000,6,0.0,184755.0
23272,11,0,53152.88,100000,24,0.0,53152.88
23273,25,0,200000.0,200000,24,0.0,200000.0
23274,24,1,117551.08,300000,36,182448.91999999998,117551.08
23275,9,0,465300.0,500000,12,0.0,465300.0
23276,14,0,500000.0,500000,12,0.0,500000.0
23277,39,0,300000.0,300000,36,0.0,300000.0
23278,14,0,48968.92,100000,36,0.0,48968.92
23279,17,0,50000.0,50000,12,0.0,50000.0
23280,9,0,453525.03,500000,12,0.0,453525.03
23281,13,0,48360.0,50000,18,0.0,48360.0
23283,23,0,300000.0,300000,18,0.0,300000.0
23284,2,1,12903.07,300000,36,287096.93,12903.07
23285,10,0,223566.7,300000,18,0.0,223566.7
23286,3,0,16266.24,50000,12,0.0,16266.24
23287,17,0,450110.36,500000,24,0.0,450110.36
23288,6,0,500000.0,500000,6,0.0,500000.0
23289,6,0,82553.34,200000,18,0.0,82553.34
23290,7,0,50000.0,50000,6,0.0,50000.0
23291,7,0,70536.69,300000,36,0.0,70536.69
23292,22,0,500000.0,500000,18,0.0,500000.0
23293,9,0,200790.0,300000,18,0.0,200790.0
23294,16,0,386233.28,500000,24,0.0,386233.28
23295,22,1,67517.32,100000,24,32482.679999999993,67517.32
23296,2,0,14925.56,200000,36,0.0,14925.56
23297,2,0,39003.34,200000,12,0.0,39003.34
23298,4,0,50862.24,200000,18,0.0,50862.24
23299,5,0,128479.15,500000,24,0.0,128479.15
23300,7,0,100000.0,100000,6,0.0,100000.0
23301,2,0,75511.12,500000,18,0.0,75511.12
23302,32,0,300000.0,300000,36,0.0,300000.0
23303,6,1,12802.49,50000,12,37197.51,12802.49
23304,30,1,50000.0,50000,24,0.0,50000.0
23305,30,0,100000.0,100000,24,0.0,100000.0
23306,17,0,300000.0,300000,18,0.0,300000.0
23307,19,0,500000.0,500000,18,0.0,500000.0
23308,10,0,167333.3,500000,36,0.0,167333.3
23310,3,0,20328.33,100000,18,0.0,20328.33
23311,15,0,100000.0,100000,18,0.0,100000.0
23312,8,0,29949.96,50000,24,0.0,29949.96
23313,5,0,100000.0,100000,6,0.0,100000.0
23314,22,0,50000.0,50000,24,0.0,50000.0
23315,3,0,78093.75,500000,24,0.0,78093.75
23316,24,1,56754.99,100000,18,43245.01,56754.99
23317,2,0,35075.0,500000,36,0.0,35075.0
23318,8,0,100000.0,100000,6,0.0,100000.0
23319,2,0,106275.0,500000,12,0.0,106275.0
23320,5,0,193800.0,200000,6,0.0,193800.0
23321,15,1,125526.52,200000,24,74473.48,125526.52
23322,14,0,200000.0,200000,12,0.0,200000.0
23323,9,1,47302.13,100000,18,52697.87,47302.13
23324,17,0,168597.5,300000,36,0.0,168597.5
23325,20,0,500000.0,500000,18,0.0,500000.0
23326,22,0,200000.0,200000,24,0.0,200000.0
23327,10,0,200000.0,200000,12,0.0,200000.0
23328,17,0,50000.0,50000,12,0.0,50000.0
23329,5,0,49066.65,50000,6,0.0,49066.65
23330,22,0,200000.0,200000,18,0.0,200000.0
23331,11,0,401133.37,500000,18,0.0,401133.37
23334,10,0,200000.0,200000,6,0.0,200000.0
23335,29,0,500000.0,500000,24,0.0,500000.0
23336,10,0,50000.0,50000,6,0.0,50000.0
23337,6,0,81973.32,200000,18,0.0,81973.32
23338,2,0,42073.34,100000,6,0.0,42073.34
23340,1,1,29900.5,300000,6,270099.5,29900.5
23341,18,0,100000.0,100000,18,0.0,100000.0
23342,1,0,38916.67,200000,6,0.0,38916.67
23343,13,0,100000.0,100000,12,0.0,100000.0
23344,2,0,73972.22,500000,18,0.0,73972.22
23345,9,0,44827.47,50000,12,0.0,44827.47
23346,15,1,20920.32,100000,36,79079.68,20920.32
23347,13,0,275426.71,300000,18,0.0,275426.71
23348,2,0,13962.22,200000,36,0.0,13962.22
23349,39,0,50000.0,50000,36,0.0,50000.0
23350,23,0,500000.0,500000,24,0.0,500000.0
23352,10,0,108800.0,200000,24,0.0,108800.0
23353,11,0,100000.0,100000,12,0.0,100000.0
23354,28,0,93512.16,100000,36,0.0,93512.16
23355,26,0,300000.0,300000,24,0.0,300000.0
23356,2,0,117200.0,300000,6,0.0,117200.0
23357,5,0,500000.0,500000,6,0.0,500000.0
23358,14,0,102005.54,200000,36,0.0,102005.54
23359,12,0,199500.0,500000,36,0.0,199500.0
23360,24,0,500000.0,500000,24,0.0,500000.0
23362,22,1,91640.15,200000,36,108359.85,91640.15
23363,9,1,300000.0,300000,6,0.0,300000.0
23364,27,1,256501.48,500000,36,243498.52,256501.48
23365,8,0,152080.0,200000,12,0.0,152080.0
23366,40,0,500000.0,500000,36,0.0,500000.0
23367,6,0,300000.0,300000,6,0.0,300000.0
23368,16,0,500000.0,500000,12,0.0,500000.0
23369,4,0,42190.0,100000,12,0.0,42190.0
23370,10,0,99675.0,200000,24,0.0,99675.0
23371,2,0,27724.44,200000,18,0.0,27724.44
23372,7,0,500000.0,500000,6,0.0,500000.0
23373,11,0,392058.37,500000,18,0.0,392058.37
23374,9,0,278010.0,300000,12,0.0,278010.0
23375,5,0,23729.15,100000,24,0.0,23729.15
23376,14,0,100000.0,100000,12,0.0,100000.0
23377,11,0,500000.0,500000,12,0.0,500000.0
23378,15,0,500000.0,500000,18,0.0,500000.0
23379,4,0,87080.0,200000,12,0.0,87080.0
23380,20,0,500000.0,500000,24,0.0,500000.0
23381,9,0,50000.0,50000,6,0.0,50000.0
23383,7,0,52865.54,100000,18,0.0,52865.54
23384,20,0,300000.0,300000,18,0.0,300000.0
23385,18,0,50000.0,50000,12,0.0,50000.0
23386,5,1,179594.07,500000,12,320405.93,179594.07
23387,17,0,293344.52,500000,36,0.0,293344.52
23388,21,0,100000.0,100000,18,0.0,100000.0
23389,6,0,94683.36,500000,36,0.0,94683.36
23390,3,1,64462.6,200000,6,135537.4,64462.6
23391,22,0,71573.26,100000,36,0.0,71573.26
23392,11,0,112676.63,300000,36,0.0,112676.63
23393,19,0,178362.5,300000,36,0.0,178362.5
23395,1,0,4885.42,50000,12,0.0,4885.42
23396,18,0,300000.0,300000,12,0.0,300000.0
23397,4,0,179786.68,200000,6,0.0,179786.68
23398,23,0,234810.91,300000,36,0.0,234810.91
23399,11,0,300000.0,300000,6,0.0,300000.0
23400,18,1,36323.0,100000,36,63677.0,36323.0
23401,4,0,20748.36,50000,18,0.0,20748.36
23402,16,0,50000.0,50000,12,0.0,50000.0
23403,4,0,82380.0,100000,6,0.0,82380.0
23404,11,1,54858.68,100000,12,45141.32,54858.68
23405,20,1,271120.62,500000,24,228879.38,271120.62
23406,10,0,300000.0,300000,12,0.0,300000.0
23407,24,1,200000.0,200000,18,0.0,200000.0
23408,10,0,346277.8,500000,18,0.0,346277.8
23409,23,1,500000.0,500000,18,0.0,500000.0
23411,19,0,475277.02,500000,24,0.0,475277.02
23412,21,0,34895.07,50000,36,0.0,34895.07
23413,21,0,200000.0,200000,24,0.0,200000.0
23414,10,1,58934.52,100000,12,41065.48,58934.52
23415,19,0,500000.0,500000,18,0.0,500000.0
23416,10,1,141050.46,300000,18,158949.54,141050.46
23417,4,0,188250.0,500000,12,0.0,188250.0
23418,6,0,66070.02,200000,24,0.0,66070.02
23419,7,0,100000.0,100000,6,0.0,100000.0
23420,2,0,10155.84,100000,24,0.0,10155.84
23422,1,0,54270.83,500000,12,0.0,54270.83
23424,17,0,159105.89,300000,36,0.0,159105.89
23425,5,0,178611.1,500000,18,0.0,178611.1
23426,8,0,200000.0,200000,6,0.0,200000.0
23427,2,0,20926.66,200000,24,0.0,20926.66
23428,36,1,260000.51,500000,36,239999.49,260000.51
23429,10,0,300000.0,300000,6,0.0,300000.0
23430,12,1,138593.34,200000,18,61406.66,138593.34
23431,5,0,472041.65,500000,6,0.0,472041.65
23432,12,0,500000.0,500000,12,0.0,500000.0
23433,17,0,50000.0,50000,12,0.0,50000.0
23434,27,0,173024.91,200000,36,0.0,173024.91
23435,4,0,41826.68,200000,24,0.0,41826.68
23436,4,1,289803.33,500000,6,210196.66999999998,289803.33
23437,4,0,229480.0,300000,6,0.0,229480.0
23439,15,0,100000.0,100000,12,0.0,100000.0
23440,10,0,50000.0,50000,6,0.0,50000.0
23441,12,0,22078.32,50000,36,0.0,22078.32
23442,11,0,300000.0,300000,12,0.0,300000.0
23443,27,0,200000.0,200000,24,0.0,200000.0
23444,11,0,208450.0,300000,18,0.0,208450.0
23445,17,1,129325.7,200000,24,70674.3,129325.7
23446,2,0,21578.34,50000,6,0.0,21578.34
23447,10,0,34683.3,50000,18,0.0,34683.3
23448,10,0,36490.65,50000,24,0.0,36490.65
23449,25,0,89069.5,100000,36,0.0,89069.5
23450,22,1,87559.15,100000,18,12440.850000000006,87559.15
23451,10,0,102250.0,300000,36,0.0,102250.0
23452,2,1,6737.23,100000,12,93262.77,6737.23
23453,22,0,351786.16,500000,36,0.0,351786.16
23454,22,0,200000.0,200000,18,0.0,200000.0
23455,5,0,27908.35,100000,24,0.0,27908.35
23456,15,0,27327.15,50000,36,0.0,27327.15
23457,9,0,64359.99,200000,36,0.0,64359.99
23458,10,0,468708.3,500000,12,0.0,468708.3
23459,11,0,200000.0,200000,6,0.0,200000.0
23460,19,0,100000.0,100000,18,0.0,100000.0
23461,32,0,50000.0,50000,36,0.0,50000.0
23462,11,0,500000.0,500000,6,0.0,500000.0
23463,5,0,50312.5,200000,24,0.0,50312.5
23464,27,0,100000.0,100000,24,0.0,100000.0
23465,23,1,50000.0,50000,18,0.0,50000.0
23466,7,0,362687.5,500000,12,0.0,362687.5
23467,3,0,15161.25,50000,12,0.0,15161.25
23468,8,0,120490.0,300000,24,0.0,120490.0
23469,17,1,200000.0,200000,18,0.0,200000.0
23470,20,0,100000.0,100000,24,0.0,100000.0
23471,10,1,200000.0,200000,6,0.0,200000.0
23472,1,0,43860.0,200000,6,0.0,43860.0
23473,12,1,168600.06,300000,24,131399.94,168600.06
23474,1,0,59380.0,300000,6,0.0,59380.0
23475,7,0,18774.56,50000,24,0.0,18774.56
23476,6,0,44770.02,200000,36,0.0,44770.02
23477,4,0,20410.0,100000,24,0.0,20410.0
23478,10,1,37309.74,200000,36,162690.26,37309.74
23479,3,0,10190.82,50000,18,0.0,10190.82
23480,15,0,193283.4,200000,18,0.0,193283.4
23481,6,0,94335.0,300000,24,0.0,94335.0
23482,14,0,192313.38,200000,18,0.0,192313.38
23483,16,0,50000.0,50000,12,0.0,50000.0
23484,7,0,155061.69,200000,12,0.0,155061.69
23485,16,1,50000.0,50000,12,0.0,50000.0
23486,8,0,500000.0,500000,6,0.0,500000.0
23487,27,0,100000.0,100000,24,0.0,100000.0
23488,1,0,50316.67,500000,12,0.0,50316.67
23489,24,0,50000.0,50000,24,0.0,50000.0
23490,9,0,28690.02,100000,36,0.0,28690.02
23492,13,0,192887.5,300000,24,0.0,192887.5
23493,4,1,151763.94,300000,6,148236.06,151763.94
23494,9,0,300000.0,300000,6,0.0,300000.0
23495,2,0,198383.34,500000,6,0.0,198383.34
23496,11,0,100000.0,100000,12,0.0,100000.0
23497,1,1,6182.42,200000,36,193817.58,6182.42
23498,4,0,14112.24,100000,36,0.0,14112.24
23499,13,0,139804.21,300000,36,0.0,139804.21
23500,4,0,139155.56,500000,18,0.0,139155.56
23501,5,0,31300.0,200000,36,0.0,31300.0
23502,12,0,300000.0,300000,6,0.0,300000.0
23503,11,0,50000.0,50000,6,0.0,50000.0
23504,4,0,9800.0,50000,24,0.0,9800.0
23505,15,0,200000.0,200000,18,0.0,200000.0
23506,11,0,265856.25,500000,24,0.0,265856.25
23507,18,0,300000.0,300000,18,0.0,300000.0
23508,9,0,263250.0,300000,12,0.0,263250.0
23509,10,0,200000.0,200000,6,0.0,200000.0
23510,18,0,43316.28,50000,24,0.0,43316.28
23511,1,0,6665.56,100000,18,0.0,6665.56
23512,19,0,61069.23,100000,36,0.0,61069.23
23513,10,0,500000.0,500000,6,0.0,500000.0
23514,9,1,235668.43,300000,6,64331.57000000001,235668.43
23515,39,1,102298.03,200000,36,97701.97,102298.03
23516,10,1,35443.71,100000,24,64556.29,35443.71
23517,11,1,25821.88,200000,36,174178.12,25821.88
23518,10,1,24966.28,100000,36,75033.72,24966.28
23519,9,0,298485.0,300000,12,0.0,298485.0
23520,4,0,44816.64,100000,18,0.0,44816.64
23521,11,0,139272.21,200000,18,0.0,139272.21
23522,8,0,20928.32,50000,24,0.0,20928.32
23523,12,0,200000.0,200000,6,0.0,200000.0
23524,3,0,20723.34,200000,36,0.0,20723.34
23525,10,0,361944.4,500000,18,0.0,361944.4
23526,8,0,200000.0,200000,6,0.0,200000.0
23527,10,0,500000.0,500000,6,0.0,500000.0
23529,41,0,50000.0,50000,36,0.0,50000.0
23530,23,0,100000.0,100000,18,0.0,100000.0
23531,24,0,200000.0,200000,24,0.0,200000.0
23532,9,0,50000.0,50000,6,0.0,50000.0
23533,26,0,191533.42,200000,36,0.0,191533.42
23534,6,0,94225.02,500000,36,0.0,94225.02
23535,5,0,157625.0,300000,12,0.0,157625.0
23536,6,1,12063.86,100000,24,87936.14,12063.86
23537,6,0,29662.5,50000,12,0.0,29662.5
23538,8,0,27124.48,100000,36,0.0,27124.48
23540,19,0,30711.41,50000,36,0.0,30711.41
23541,13,0,471213.86,500000,18,0.0,471213.86
23542,3,0,338000.01,500000,6,0.0,338000.01
23543,25,0,163264.0,200000,36,0.0,163264.0
23544,28,0,50000.0,50000,24,0.0,50000.0
23545,1,0,2635.62,50000,24,0.0,2635.62
23546,7,0,191362.5,500000,24,0.0,191362.5
23547,8,0,81613.36,300000,36,0.0,81613.36
23548,10,0,193100.0,200000,12,0.0,193100.0
23549,12,0,300000.0,300000,12,0.0,300000.0
23550,22,0,100000.0,100000,24,0.0,100000.0
23551,5,0,9368.75,50000,36,0.0,9368.75
23552,18,0,97552.44,100000,24,0.0,97552.44
23553,3,0,31582.5,100000,12,0.0,31582.5
23554,13,1,26347.99,50000,36,23652.01,26347.99
23555,10,0,300000.0,300000,6,0.0,300000.0
23556,8,0,133500.0,300000,24,0.0,133500.0
23557,9,1,48191.27,50000,6,1808.7300000000032,48191.27
23558,6,0,100000.0,100000,6,0.0,100000.0
23559,9,0,16903.71,50000,36,0.0,16903.71
23560,13,0,200000.0,200000,12,0.0,200000.0
23561,12,0,199980.0,300000,24,0.0,199980.0
23562,19,0,50000.0,50000,18,0.0,50000.0
23563,2,0,98391.66,500000,12,0.0,98391.66
23564,19,0,90194.52,100000,24,0.0,90194.52
23565,4,0,57595.56,200000,18,0.0,57595.56
23566,5,0,160212.5,300000,12,0.0,160212.5
23567,12,1,100144.69,300000,36,199855.31,100144.69
23568,13,0,30655.56,50000,24,0.0,30655.56
23569,2,0,20651.67,200000,36,0.0,20651.67
23570,17,1,200000.0,200000,12,0.0,200000.0
23571,19,0,500000.0,500000,24,0.0,500000.0
23572,19,0,450735.48,500000,24,0.0,450735.48
23573,16,0,37473.28,50000,24,0.0,37473.28
23574,1,0,9526.67,100000,12,0.0,9526.67
23575,17,0,200000.0,200000,18,0.0,200000.0
23576,3,0,62510.01,100000,6,0.0,62510.01
23577,31,0,48515.0,50000,36,0.0,48515.0
23578,42,0,200000.0,200000,36,0.0,200000.0
23579,12,0,77460.0,100000,18,0.0,77460.0
23580,22,0,500000.0,500000,18,0.0,500000.0
23581,16,0,102035.52,200000,36,0.0,102035.52
23582,14,0,200000.0,200000,24,0.0,200000.0
23583,9,1,118250.31,300000,24,181749.69,118250.31
23584,28,0,500000.0,500000,36,0.0,500000.0
23585,2,1,11017.77,50000,6,38982.229999999996,11017.77
23586,17,0,500000.0,500000,18,0.0,500000.0
23587,8,0,40953.36,100000,24,0.0,40953.36
23588,27,0,500000.0,500000,24,0.0,500000.0
23589,11,0,155182.5,300000,24,0.0,155182.5
23590,11,0,39065.29,100000,36,0.0,39065.29
23591,5,0,101941.65,300000,18,0.0,101941.65
23592,10,0,100000.0,100000,6,0.0,100000.0
23593,14,1,220294.66,500000,24,279705.33999999997,220294.66
23596,36,0,100000.0,100000,36,0.0,100000.0
23598,11,0,50000.0,50000,6,0.0,50000.0
23599,18,0,500000.0,500000,12,0.0,500000.0
23600,6,0,19246.68,100000,36,0.0,19246.68
23601,13,0,40538.29,50000,18,0.0,40538.29
23602,19,0,200000.0,200000,18,0.0,200000.0
23603,1,0,23677.08,500000,24,0.0,23677.08
23604,2,0,41846.66,100000,6,0.0,41846.66
23605,17,0,200000.0,200000,12,0.0,200000.0
23606,2,0,10208.34,100000,24,0.0,10208.34
23608,16,1,170939.81,500000,18,329060.19,170939.81
23609,11,0,200000.0,200000,6,0.0,200000.0
23610,6,0,200000.0,200000,6,0.0,200000.0
23611,2,1,4786.84,100000,18,95213.16,4786.84
23612,8,1,222140.63,300000,12,77859.37,222140.63
23613,12,0,172719.96,200000,18,0.0,172719.96
23614,8,1,65959.4,200000,12,134040.6,65959.4
23615,3,0,32315.01,50000,6,0.0,32315.01
23616,6,0,123330.0,200000,12,0.0,123330.0
23617,19,0,123046.09,200000,36,0.0,123046.09
23618,2,0,60545.0,300000,12,0.0,60545.0
23619,6,0,39883.32,100000,18,0.0,39883.32
23620,23,0,100000.0,100000,18,0.0,100000.0
23621,1,1,17921.68,100000,6,82078.32,17921.68
23622,13,0,100000.0,100000,12,0.0,100000.0
23623,7,0,200000.0,200000,6,0.0,200000.0
23624,11,0,34656.16,50000,18,0.0,34656.16
23625,8,0,164826.64,200000,12,0.0,164826.64
23626,14,0,154793.38,200000,24,0.0,154793.38
23627,2,0,21358.34,100000,12,0.0,21358.34
23628,21,1,443646.21,500000,24,56353.78999999998,443646.21
23629,17,0,29606.01,50000,36,0.0,29606.01
23630,21,0,50000.0,50000,24,0.0,50000.0
23631,9,0,500000.0,500000,6,0.0,500000.0
23632,5,0,68066.65,200000,18,0.0,68066.65
23633,23,0,50000.0,50000,18,0.0,50000.0
23634,10,1,39606.24,50000,6,10393.760000000002,39606.24
23635,1,0,34994.44,500000,18,0.0,34994.44
23636,6,0,100000.0,100000,6,0.0,100000.0
23637,2,0,18758.34,50000,6,0.0,18758.34
23638,11,1,103550.3,200000,12,96449.7,103550.3
23639,11,0,200000.0,200000,6,0.0,200000.0
23640,5,0,15591.65,100000,36,0.0,15591.65
23642,18,0,100000.0,100000,12,0.0,100000.0
23643,4,0,18786.68,50000,12,0.0,18786.68
23644,31,0,500000.0,500000,36,0.0,500000.0
23645,12,0,50000.0,50000,12,0.0,50000.0
23646,12,0,300000.0,300000,6,0.0,300000.0
23647,28,1,130430.81,200000,24,69569.19,130430.81
23648,24,0,200000.0,200000,24,0.0,200000.0
23649,6,0,500000.0,500000,6,0.0,500000.0
23650,21,0,300000.0,300000,18,0.0,300000.0
23651,4,1,64686.9,200000,12,135313.1,64686.9
23652,11,0,270989.62,500000,24,0.0,270989.62
23653,1,0,35402.78,500000,18,0.0,35402.78
23654,1,0,40810.0,200000,6,0.0,40810.0
23655,4,0,381366.68,500000,6,0.0,381366.68
23656,6,0,300000.0,300000,6,0.0,300000.0
23657,12,0,100000.0,100000,6,0.0,100000.0
23658,7,0,216475.0,300000,12,0.0,216475.0
23659,36,0,50000.0,50000,36,0.0,50000.0
23660,3,0,64145.01,100000,6,0.0,64145.01
23661,13,0,263683.29,300000,18,0.0,263683.29
23662,32,0,100000.0,100000,36,0.0,100000.0
23663,15,1,88753.89,200000,24,111246.11,88753.89
23664,12,0,100000.0,100000,6,0.0,100000.0
23665,10,1,218728.5,500000,18,281271.5,218728.5
23666,14,0,50000.0,50000,18,0.0,50000.0
23667,10,0,500000.0,500000,6,0.0,500000.0
